"","Trait_Name","Trait_Class","Within_Spp_Var"
"13941","LMA","Structural",19.3926271323153
"13942","LMA","Structural",17.604887376569
"13943","LMA","Structural",21.7755539106209
"13944","LMA","Structural",20.4500172180694
"13945","LMA","Structural",20.0165784986003
"13946","LMA","Structural",24.2623749594186
"13947","LMA","Structural",16.3248692450445
"13948","LMA","Structural",17.3567541541324
"13949","LMA","Structural",15.4300878528788
"13950","LMA","Structural",15.1557567551941
"13951","LMA","Structural",17.8284644935966
"13952","LMA","Structural",17.9879956537026
"13953","LMA","Structural",16.0321337826225
"13954","LMA","Structural",18.8606508837414
"13955","LMA","Structural",18.2533404296722
"13956","LMA","Structural",20.5819101286759
"13957","LMA","Structural",13.7289999145198
"13958","LMA","Structural",22.1420547344526
"13959","LMA","Structural",18.2177063954876
"13960","LMA","Structural",17.130817998843
"13961","LMA","Structural",19.6337781534767
"13962","LMA","Structural",17.250549701728
"13963","LMA","Structural",19.4124746876676
"13964","LMA","Structural",19.8348652888353
"13965","LMA","Structural",17.7727340519494
"13966","LMA","Structural",18.6189308376805
"13967","LMA","Structural",18.3332070825515
"13968","LMA","Structural",16.7433167053959
"13969","LMA","Structural",19.0122156849072
"13970","LMA","Structural",22.7468438712625
"13971","LMA","Structural",20.5351356719199
"13972","LMA","Structural",20.717680238681
"13973","LMA","Structural",21.258369867649
"13974","LMA","Structural",15.6529267242627
"13975","LMA","Structural",15.0501804463932
"13976","LMA","Structural",14.6935479889031
"13977","LMA","Structural",22.3937935333575
"13978","LMA","Structural",20.7463606470478
"13979","LMA","Structural",15.3080468270659
"13980","LMA","Structural",13.4779428557706
"13981","LMA","Structural",20.8153061998351
"13982","LMA","Structural",21.6535854354849
"13983","LMA","Structural",16.0745943509267
"13984","LMA","Structural",19.2528297559927
"13985","LMA","Structural",19.7519423848156
"13986","LMA","Structural",21.9526211050716
"13987","LMA","Structural",18.075439682992
"13988","LMA","Structural",19.510233986844
"13989","LMA","Structural",19.3608284898789
"13990","LMA","Structural",15.8442628878692
"13991","LMA","Structural",17.5030894435923
"13992","LMA","Structural",16.1923230962845
"13993","LMA","Structural",21.1743787259836
"13994","LMA","Structural",15.7391015264001
"13995","LMA","Structural",14.3883340163386
"13996","LMA","Structural",19.5338211972665
"13997","LMA","Structural",20.6081901820054
"13998","LMA","Structural",19.8020583103325
"13999","LMA","Structural",22.9082898322507
"14000","LMA","Structural",21.4220771660098
"14001","LMA","Structural",19.2468898931596
"14002","LMA","Structural",18.5447541993701
"14003","LMA","Structural",18.3185188255506
"14004","LMA","Structural",16.7432450657284
"14005","LMA","Structural",16.2296464948737
"14006","LMA","Structural",20.7762720041988
"14007","LMA","Structural",15.5728305571603
"14008","LMA","Structural",24.6199024563156
"14009","LMA","Structural",17.9182046390903
"14010","LMA","Structural",16.4932002927785
"14011","LMA","Structural",18.1247519658364
"14012","LMA","Structural",22.7050534006839
"14013","LMA","Structural",16.3843701107376
"14014","LMA","Structural",22.5950999299402
"14015","LMA","Structural",18.5545912243616
"14016","LMA","Structural",16.2582512634653
"14017","LMA","Structural",17.3408561142604
"14018","LMA","Structural",22.8562810488425
"14019","LMA","Structural",20.3202453990457
"14020","LMA","Structural",21.1873025825056
"14021","LMA","Structural",20.3763105908216
"14022","LMA","Structural",21.3838505680004
"14023","LMA","Structural",20.1469059318892
"14024","LMA","Structural",13.1145787041173
"14025","LMA","Structural",19.9606058180947
"14026","LMA","Structural",19.683288380737
"14027","LMA","Structural",14.8375836900544
"14028","LMA","Structural",23.9184923972909
"14029","LMA","Structural",16.2272938126584
"14030","LMA","Structural",14.8485095298322
"14031","LMA","Structural",18.1800782201126
"14032","LMA","Structural",22.676962678038
"14033","LMA","Structural",18.3005518748985
"14034","LMA","Structural",17.8240682514086
"14035","LMA","Structural",22.7844895440886
"14036","LMA","Structural",18.3275216431444
"14037","LMA","Structural",15.9179695641014
"14038","LMA","Structural",21.9204337463125
"14039","LMA","Structural",14.8323091570834
"14040","LMA","Structural",23.2700999949962
"14041","LMA","Structural",27.9854440959971
"14042","LMA","Structural",26.2870571910338
"14043","LMA","Structural",20.2795716340162
"14044","LMA","Structural",18.8008093943321
"14045","LMA","Structural",19.5057587531855
"14046","LMA","Structural",15.8934071490652
"14047","LMA","Structural",19.5517309957875
"14048","LMA","Structural",18.5805057435804
"14049","LMA","Structural",18.2619633636233
"14050","LMA","Structural",15.7791116428956
"14051","LMA","Structural",19.6428956235467
"14052","LMA","Structural",15.5192403190486
"14053","LMA","Structural",14.4413679201651
"14054","LMA","Structural",26.4404530064249
"14055","LMA","Structural",16.2179192620877
"14056","LMA","Structural",21.3630410799145
"14057","LMA","Structural",17.3021858349567
"14058","LMA","Structural",18.7992036140018
"14059","LMA","Structural",17.43183458298
"14060","LMA","Structural",17.4475717148229
"14061","LMA","Structural",16.061788972749
"14062","LMA","Structural",16.7529985844247
"14063","LMA","Structural",21.80974551518
"14064","LMA","Structural",19.2435237443419
"14065","LMA","Structural",16.1693386653301
"14066","LMA","Structural",13.4062984871693
"14067","LMA","Structural",24.182634352999
"14068","LMA","Structural",16.4311857134559
"14069","LMA","Structural",18.3317467148052
"14070","LMA","Structural",16.8440250250416
"14071","LMA","Structural",17.4294658782727
"14072","LMA","Structural",17.5879095587491
"14073","LMA","Structural",22.0929409837478
"14074","LMA","Structural",17.0784656815013
"14075","LMA","Structural",18.8441054008571
"14076","LMA","Structural",19.2017149507786
"14077","LMA","Structural",21.4186459237592
"14078","LMA","Structural",16.2785560863791
"14079","LMA","Structural",17.6849279301261
"14080","LMA","Structural",21.3510996940333
"14081","LMA","Structural",23.5078571722557
"14082","LMA","Structural",17.6626034471269
"14083","LMA","Structural",18.4500421950985
"14084","LMA","Structural",20.8529501442945
"14085","LMA","Structural",15.8304932305868
"14086","LMA","Structural",15.5647081471647
"14087","LMA","Structural",17.6354269747781
"14088","LMA","Structural",21.929780019072
"14089","LMA","Structural",19.6046978747249
"14090","LMA","Structural",20.6676218975305
"14091","LMA","Structural",19.8932732859481
"14092","LMA","Structural",19.3425783114495
"14093","LMA","Structural",15.0709390601396
"14094","LMA","Structural",17.5851206934827
"14095","LMA","Structural",15.6789293608546
"14096","LMA","Structural",23.4119614297977
"14097","LMA","Structural",13.6562694950522
"14098","LMA","Structural",20.6347274154379
"14099","LMA","Structural",16.4956243286732
"14100","LMA","Structural",17.1315630808874
"14101","LMA","Structural",16.3386407294141
"14102","LMA","Structural",19.1182063461038
"14103","LMA","Structural",19.7211966876232
"14104","LMA","Structural",17.8227182711319
"14105","LMA","Structural",21.1302188794082
"14106","LMA","Structural",16.0527444353085
"14107","LMA","Structural",20.9063565629033
"14108","LMA","Structural",17.3700460143794
"14109","LMA","Structural",21.6112787613857
"14110","LMA","Structural",16.9500692478314
"14111","LMA","Structural",19.7899784985571
"14112","LMA","Structural",17.6697637152783
"14113","LMA","Structural",18.3618920019127
"14114","LMA","Structural",19.743707742223
"14115","LMA","Structural",16.048509104622
"14116","LMA","Structural",18.9421608181501
"14117","LMA","Structural",19.5565667008245
"14118","LMA","Structural",18.7963563131527
"14119","LMA","Structural",20.8200709374501
"14120","LMA","Structural",16.385635309853
"14121","LMA","Structural",16.3406177681287
"14122","LMA","Structural",17.1103215792449
"14123","LMA","Structural",25.0341691540734
"14124","LMA","Structural",20.7956403237674
"14125","LMA","Structural",19.9285760382027
"14126","LMA","Structural",19.6406137505112
"14127","LMA","Structural",24.3593746710117
"14128","LMA","Structural",21.6290841314415
"14129","LMA","Structural",17.5351609232279
"14130","LMA","Structural",16.0329576404856
"14131","LMA","Structural",18.9431614022425
"14132","LMA","Structural",17.3294285205806
"14133","LMA","Structural",20.5814792000168
"14134","LMA","Structural",20.7239207767292
"14135","LMA","Structural",20.5469494762238
"14136","LMA","Structural",13.2738566838808
"14137","LMA","Structural",21.0275312218313
"14138","LMA","Structural",14.2700343937295
"14139","LMA","Structural",16.8969821272982
"14140","LMA","Structural",15.3019364057076
"14141","LMA","Structural",17.0345510438212
"14142","LMA","Structural",17.8721492067768
"14143","LMA","Structural",19.0311307493798
"14144","LMA","Structural",16.266812352469
"14145","LMA","Structural",16.7910003270237
"14146","LMA","Structural",21.1111442484376
"14147","LMA","Structural",17.5991165815879
"14148","LMA","Structural",15.6088102485479
"14149","LMA","Structural",15.8166170528792
"14150","LMA","Structural",17.1243339094039
"14151","LMA","Structural",19.2261180440908
"14152","LMA","Structural",14.8015457752031
"14153","LMA","Structural",19.9806262684038
"14154","LMA","Structural",24.6240973951884
"14155","LMA","Structural",22.357413407616
"14156","LMA","Structural",21.0490409907388
"14157","LMA","Structural",17.5962058406472
"14158","LMA","Structural",17.602385823243
"14159","LMA","Structural",17.7318101030328
"14160","LMA","Structural",18.4135646735826
"14161","LMA","Structural",19.1695961065487
"14162","LMA","Structural",15.3066196424979
"14163","LMA","Structural",16.1354826246478
"14164","LMA","Structural",16.908091763515
"14165","LMA","Structural",23.4338176365894
"14166","LMA","Structural",16.2432703493639
"14167","LMA","Structural",20.8334245641806
"14168","LMA","Structural",15.2611361960062
"14169","LMA","Structural",17.3527921064535
"14170","LMA","Structural",13.257909505856
"14171","LMA","Structural",15.4343047550474
"14172","LMA","Structural",17.8376776010155
"14173","LMA","Structural",21.9186501974165
"14174","LMA","Structural",21.4476073942677
"14175","LMA","Structural",21.109087299655
"14176","LMA","Structural",21.2298981087456
"14177","LMA","Structural",13.7376448254764
"14178","LMA","Structural",14.9354724683111
"14179","LMA","Structural",20.3531361769633
"14180","LMA","Structural",23.0060247297844
"14181","LMA","Structural",21.872431807275
"14182","LMA","Structural",19.2069483931724
"14183","LMA","Structural",19.6114256552702
"14184","LMA","Structural",19.0983409600651
"14185","LMA","Structural",14.6095816288468
"14186","LMA","Structural",20.1274292697289
"14187","LMA","Structural",15.6786821541719
"14188","LMA","Structural",14.2673457591749
"14189","LMA","Structural",24.9685889028408
"14190","LMA","Structural",19.0110253281801
"14191","LMA","Structural",21.0164894885781
"14192","LMA","Structural",16.7943883352956
"14193","LMA","Structural",14.7591594392248
"14194","LMA","Structural",18.1401597700682
"14195","LMA","Structural",19.7197483664256
"14196","LMA","Structural",14.6534517137264
"14197","LMA","Structural",19.6486021677154
"14198","LMA","Structural",16.9580306944792
"14199","LMA","Structural",15.0703871243797
"14200","LMA","Structural",19.6301447433744
"14201","LMA","Structural",16.6582412597617
"14202","LMA","Structural",20.1922163202151
"14203","LMA","Structural",21.778305009785
"14204","LMA","Structural",22.306151047702
"14205","LMA","Structural",18.8529130618906
"14206","LMA","Structural",17.9315519436428
"14207","LMA","Structural",17.5767338403889
"14208","LMA","Structural",18.1604148693686
"14209","LMA","Structural",20.3098184782725
"14210","LMA","Structural",22.1507376690392
"14211","LMA","Structural",15.074075002112
"14212","LMA","Structural",15.4540888345635
"14213","LMA","Structural",15.3230445239018
"14214","LMA","Structural",22.6316964777117
"14215","LMA","Structural",17.9948764945207
"14216","LMA","Structural",19.0137793455142
"14217","LMA","Structural",18.3098457894179
"14218","LMA","Structural",17.2869257322454
"14219","LMA","Structural",19.7650949626663
"14220","LMA","Structural",20.590494561699
"14221","LMA","Structural",23.229287726098
"14222","LMA","Structural",16.6572121218949
"14223","LMA","Structural",21.5589049127476
"14224","LMA","Structural",20.0957411329162
"14225","LMA","Structural",20.8516910628601
"14226","LMA","Structural",17.6560821724367
"14227","LMA","Structural",17.5426925182701
"14228","LMA","Structural",18.6830544187763
"14229","LMA","Structural",16.8607395737551
"14230","LMA","Structural",18.2565835673499
"14231","LMA","Structural",15.4011773372868
"14232","LMA","Structural",18.4484608614303
"14233","LMA","Structural",19.3067474122672
"14234","LMA","Structural",18.507868880757
"14235","LMA","Structural",19.9839518299994
"14236","LMA","Structural",16.642095565623
"14237","LMA","Structural",14.9620738595848
"14238","LMA","Structural",20.107274162947
"14239","LMA","Structural",19.0626193799339
"14240","LMA","Structural",17.4681434149867
"14241","LMA","Structural",19.6583561717013
"14242","LMA","Structural",15.062709059608
"14243","LMA","Structural",22.0603864479023
"14244","LMA","Structural",17.9670519295233
"14245","LMA","Structural",18.1538741582593
"14246","LMA","Structural",22.7532799211926
"14247","LMA","Structural",23.794885898003
"14248","LMA","Structural",18.2403809019938
"14249","LMA","Structural",20.4376250622982
"14250","LMA","Structural",17.137601379717
"14251","LMA","Structural",18.8917733073856
"14252","LMA","Structural",15.4261003097208
"14253","LMA","Structural",18.006656481322
"14254","LMA","Structural",16.2765023360527
"14255","LMA","Structural",16.8016061022778
"14256","LMA","Structural",17.1499300170337
"14257","LMA","Structural",19.1820885092333
"14258","LMA","Structural",14.1227078746614
"14259","LMA","Structural",17.997879627396
"14260","LMA","Structural",15.4354242349898
"14261","LMA","Structural",21.8179438932645
"14262","LMA","Structural",17.0829564892526
"14263","LMA","Structural",14.6147490742247
"14264","LMA","Structural",20.9140925659887
"14265","LMA","Structural",16.6782899552262
"14266","LMA","Structural",17.4494678063669
"14267","LMA","Structural",17.8465514750693
"14268","LMA","Structural",18.1625973070924
"14269","LMA","Structural",19.8315536098441
"14270","LMA","Structural",19.728289392221
"14271","LMA","Structural",14.4754117246374
"14272","LMA","Structural",17.9131076537197
"14273","LMA","Structural",11.8921762811491
"14274","LMA","Structural",26.6984964545114
"14275","LMA","Structural",20.7378739814488
"14276","LMA","Structural",20.6401494850235
"14277","LMA","Structural",15.1914054894526
"14278","LMA","Structural",19.2939753228111
"14279","LMA","Structural",17.555342744178
"14280","LMA","Structural",14.0133616623855
"14281","LMA","Structural",14.6082262433767
"14282","LMA","Structural",15.5537189657163
"14283","LMA","Structural",13.8466906688277
"14284","LMA","Structural",18.3148229405565
"14285","LMA","Structural",22.297154317993
"14286","LMA","Structural",18.2057474454775
"14287","LMA","Structural",22.1263299684178
"14288","LMA","Structural",17.9460316863898
"14289","LMA","Structural",18.4515074282198
"14290","LMA","Structural",19.4448774228518
"14291","LMA","Structural",18.4243563252078
"14292","LMA","Structural",15.0156779272042
"14293","LMA","Structural",19.3203718860806
"14294","LMA","Structural",22.5966728264421
"14295","LMA","Structural",21.5678558588591
"14296","LMA","Structural",17.9902691424536
"14297","LMA","Structural",20.3464392672601
"14298","LMA","Structural",18.0706222008263
"14299","LMA","Structural",17.570741175114
"14300","LMA","Structural",22.2841992235999
"14301","LMA","Structural",17.4246334011784
"14302","LMA","Structural",20.4035204281401
"14303","LMA","Structural",17.4232525111679
"14304","LMA","Structural",16.2700387839232
"14305","LMA","Structural",20.4163616319748
"14306","LMA","Structural",19.1029590767174
"14307","LMA","Structural",16.9805771745089
"14308","LMA","Structural",15.2645297981003
"14309","LMA","Structural",18.2808079409011
"14310","LMA","Structural",21.3858413670579
"14311","LMA","Structural",20.3059640981315
"14312","LMA","Structural",17.4656691785186
"14313","LMA","Structural",25.8184403445687
"14314","LMA","Structural",16.5706657347758
"14315","LMA","Structural",13.5915903403154
"14316","LMA","Structural",15.6889756064082
"14317","LMA","Structural",21.2332909922012
"14318","LMA","Structural",22.1593451801982
"14319","LMA","Structural",22.1693322236533
"14320","LMA","Structural",19.3907478200217
"14321","LMA","Structural",21.3396022307586
"14322","LMA","Structural",18.8603522033596
"14323","LMA","Structural",22.9683509679694
"14324","LMA","Structural",20.5547278297143
"14325","LMA","Structural",16.2525376487928
"14326","LMA","Structural",24.3469764113275
"14327","LMA","Structural",26.5733195588416
"14328","LMA","Structural",25.7293457525544
"14329","LMA","Structural",26.3867299904044
"14330","LMA","Structural",14.2574392177053
"14331","LMA","Structural",20.4774191390922
"14332","LMA","Structural",16.4138520974523
"14333","LMA","Structural",14.3222848207252
"14334","LMA","Structural",19.0523368967417
"14335","LMA","Structural",16.1073447931994
"14336","LMA","Structural",16.6786350122558
"14337","LMA","Structural",19.9069960741312
"14338","LMA","Structural",18.4680011956571
"14339","LMA","Structural",20.8800351427611
"14340","LMA","Structural",23.0814664111071
"14341","LMA","Structural",18.6788583643401
"14342","LMA","Structural",14.8215430242908
"14343","LMA","Structural",18.1550729180929
"14344","LMA","Structural",16.6404255548207
"14345","LMA","Structural",17.304575875569
"14346","LMA","Structural",21.4006298291467
"14347","LMA","Structural",15.4734163435025
"14348","LMA","Structural",16.6515707560023
"14349","LMA","Structural",20.7865809530585
"14350","LMA","Structural",19.0035585234818
"14351","LMA","Structural",19.6375954523842
"14352","LMA","Structural",18.0227852351205
"14353","LMA","Structural",23.7181436942183
"14354","LMA","Structural",18.6007060547167
"14355","LMA","Structural",20.8781939161897
"14356","LMA","Structural",17.518564747794
"14357","LMA","Structural",20.3374207314479
"14358","LMA","Structural",16.5835507906511
"14359","LMA","Structural",21.24281777458
"14360","LMA","Structural",14.9655675015455
"14361","LMA","Structural",19.5675086475665
"14362","LMA","Structural",15.7073367023279
"14363","LMA","Structural",16.3869703056286
"14364","LMA","Structural",19.1226988576136
"14365","LMA","Structural",15.938555994614
"14366","LMA","Structural",16.4674780265735
"14367","LMA","Structural",20.1161570954284
"14368","LMA","Structural",18.9879038558679
"14369","LMA","Structural",15.6786804105359
"14370","LMA","Structural",16.8801658307215
"14371","LMA","Structural",17.5018543242755
"14372","LMA","Structural",25.461513123322
"14373","LMA","Structural",24.4609115532419
"14374","LMA","Structural",20.5661889040749
"14375","LMA","Structural",19.5342899578759
"14376","LMA","Structural",20.0736481653966
"14377","LMA","Structural",22.4205369130726
"14378","LMA","Structural",15.7812996455801
"14379","LMA","Structural",16.6502467490587
"14380","LMA","Structural",19.7106088384214
"14381","LMA","Structural",20.3431127114773
"14382","LMA","Structural",18.3265856975207
"14383","LMA","Structural",23.2243214076522
"14384","LMA","Structural",21.2670819806753
"14385","LMA","Structural",23.3801336225697
"14386","LMA","Structural",20.836693083883
"14387","LMA","Structural",15.5748192047008
"14388","LMA","Structural",19.5290950629893
"14389","LMA","Structural",19.2403533133003
"14390","LMA","Structural",19.4388556979984
"14391","LMA","Structural",19.8275193617108
"14392","LMA","Structural",17.1091295439009
"14393","LMA","Structural",18.1109260940823
"14394","LMA","Structural",16.7304228717292
"14395","LMA","Structural",18.0278226596845
"14396","LMA","Structural",14.7458637005205
"14397","LMA","Structural",14.8231084179226
"14398","LMA","Structural",21.5989431119933
"14399","LMA","Structural",20.3805226107533
"14400","LMA","Structural",21.6098685574865
"14401","LMA","Structural",19.9861372753491
"14402","LMA","Structural",18.4825443077044
"14403","LMA","Structural",17.4359283321241
"14404","LMA","Structural",16.9118437423364
"14405","LMA","Structural",20.4755063193481
"14406","LMA","Structural",16.5147651244939
"14407","LMA","Structural",23.3466625609962
"14408","LMA","Structural",17.8308001667606
"14409","LMA","Structural",18.7347138662533
"14410","LMA","Structural",18.9175863695688
"14411","LMA","Structural",17.4068047505579
"14412","LMA","Structural",19.2267817138459
"14413","LMA","Structural",18.4519526461278
"14414","LMA","Structural",23.692424112367
"14415","LMA","Structural",19.4763393723835
"14416","LMA","Structural",18.7886033573748
"14417","LMA","Structural",19.9594138830579
"14418","LMA","Structural",17.0538127548072
"14419","LMA","Structural",15.9647531153134
"14420","LMA","Structural",19.2258129088467
"14421","LMA","Structural",22.2462080164563
"14422","LMA","Structural",15.3558864190326
"14423","LMA","Structural",18.2645276020154
"14424","LMA","Structural",19.1388211416696
"14425","LMA","Structural",18.9524108655633
"14426","LMA","Structural",19.1313921416064
"14427","LMA","Structural",15.1751045641759
"14428","LMA","Structural",18.8831371027493
"14429","LMA","Structural",21.8676070838353
"14430","LMA","Structural",22.4869545375809
"14431","LMA","Structural",21.342172766962
"14432","LMA","Structural",17.3555362886724
"14433","LMA","Structural",17.8074671503617
"14434","LMA","Structural",17.0952196887514
"14435","LMA","Structural",20.9758225744433
"14436","LMA","Structural",15.6134803354521
"14437","LMA","Structural",18.7163251380362
"14438","LMA","Structural",19.2053483165145
"14439","LMA","Structural",20.9008236916573
"14440","LMA","Structural",19.8900283879304
"14441","LMA","Structural",16.3027255259393
"14442","LMA","Structural",17.8935467971977
"14443","LMA","Structural",16.004764550694
"14444","LMA","Structural",13.9201104390881
"14445","LMA","Structural",22.8815526342519
"14446","LMA","Structural",16.8452602554634
"14447","LMA","Structural",16.1886172408233
"14448","LMA","Structural",22.0997457214444
"14449","LMA","Structural",20.6021592730888
"14450","LMA","Structural",16.994551764924
"14451","LMA","Structural",17.6944516812737
"14452","LMA","Structural",19.3037016987587
"14453","LMA","Structural",18.1018496020398
"14454","LMA","Structural",17.8909916041869
"14455","LMA","Structural",17.2372600641538
"14456","LMA","Structural",22.1542084533504
"14457","LMA","Structural",12.8798803801707
"14458","LMA","Structural",18.254677753282
"14459","LMA","Structural",16.4220263192729
"14460","LMA","Structural",15.9662654961192
"14461","LMA","Structural",17.3143439566788
"14462","LMA","Structural",13.7134047434879
"14463","LMA","Structural",21.0680461952019
"14464","LMA","Structural",21.0044895115746
"14465","LMA","Structural",17.932142154746
"14466","LMA","Structural",18.0131076308079
"14467","LMA","Structural",18.6532079844336
"14468","LMA","Structural",18.3965009853121
"14469","LMA","Structural",13.6860742209703
"14470","LMA","Structural",16.1885154962581
"14471","LMA","Structural",13.8996801157463
"14472","LMA","Structural",20.8974747485657
"14473","LMA","Structural",16.2666523164909
"14474","LMA","Structural",17.4602828465566
"14475","LMA","Structural",19.5807967873227
"14476","LMA","Structural",16.4501372604845
"14477","LMA","Structural",14.1213820050086
"14478","LMA","Structural",17.1455976985839
"14479","LMA","Structural",18.4962288368171
"14480","LMA","Structural",18.4109033427623
"14481","LMA","Structural",16.4572247747096
"14482","LMA","Structural",14.9297480235796
"14483","LMA","Structural",26.394994118784
"14484","LMA","Structural",17.3357270289212
"14485","LMA","Structural",15.3548177174017
"14486","LMA","Structural",20.7573156477982
"14487","LMA","Structural",25.1997725344257
"14488","LMA","Structural",21.4547217038435
"14489","LMA","Structural",16.218254084674
"14490","LMA","Structural",18.9281840845679
"14491","LMA","Structural",16.6867024501004
"14492","LMA","Structural",14.3214180872084
"14493","LMA","Structural",24.683587938752
"14494","LMA","Structural",16.1238671581107
"14495","LMA","Structural",17.5079439223991
"14496","LMA","Structural",18.7021011737695
"14497","LMA","Structural",13.5669936566365
"14498","LMA","Structural",13.5772233638324
"14499","LMA","Structural",14.2068912452743
"14500","LMA","Structural",23.0891214874988
"14501","LMA","Structural",17.8437531703475
"14502","LMA","Structural",22.1480260775952
"14503","LMA","Structural",16.3751630209196
"14504","LMA","Structural",15.2815588595168
"14505","LMA","Structural",16.2262088554615
"14506","LMA","Structural",19.184252446624
"14507","LMA","Structural",16.2988600182735
"14508","LMA","Structural",17.993505365966
"14509","LMA","Structural",19.2238142194183
"14510","LMA","Structural",17.7439326054793
"14511","LMA","Structural",18.8263521101835
"14512","LMA","Structural",21.278545501581
"14513","LMA","Structural",17.0132978497828
"14514","LMA","Structural",17.0489433880128
"14515","LMA","Structural",16.325132467575
"14516","LMA","Structural",14.7707582576603
"14517","LMA","Structural",20.2397991368855
"14518","LMA","Structural",16.9114508306989
"14519","LMA","Structural",16.5997419149178
"14520","LMA","Structural",18.5762965124713
"14521","LMA","Structural",14.1823832153438
"14522","LMA","Structural",19.2753102011084
"14523","LMA","Structural",24.8717732112875
"14524","LMA","Structural",17.013460444042
"14525","LMA","Structural",20.5799486056283
"14526","LMA","Structural",20.0441040091772
"14527","LMA","Structural",20.6900450636895
"14528","LMA","Structural",16.6356070550593
"14529","LMA","Structural",17.0198221081285
"14530","LMA","Structural",21.62496348659
"14531","LMA","Structural",20.8526445803603
"14532","LMA","Structural",19.2892927509159
"14533","LMA","Structural",19.8515461710297
"14534","LMA","Structural",15.9324767802124
"14535","LMA","Structural",15.0047868832328
"14536","LMA","Structural",18.2048664605027
"14537","LMA","Structural",15.1852794262852
"14538","LMA","Structural",14.2469012180958
"14539","LMA","Structural",15.8017921370596
"14540","LMA","Structural",15.4573744441009
"14541","LMA","Structural",13.9862442856604
"14542","LMA","Structural",19.3810548365839
"14543","LMA","Structural",17.0381395768228
"14544","LMA","Structural",19.8884415702783
"14545","LMA","Structural",19.3389845160467
"14546","LMA","Structural",15.7983207202679
"14547","LMA","Structural",15.2083680241248
"14548","LMA","Structural",19.232947815339
"14549","LMA","Structural",18.7768316007643
"14550","LMA","Structural",14.7748993127275
"14551","LMA","Structural",19.477202096815
"14552","LMA","Structural",19.5842525185443
"14553","LMA","Structural",18.0485743969913
"14554","LMA","Structural",15.9408117447929
"14555","LMA","Structural",17.5340444390382
"14556","LMA","Structural",15.5698322590219
"14557","LMA","Structural",21.8707630253135
"14558","LMA","Structural",15.2703885020938
"14559","LMA","Structural",16.1710641028969
"14560","LMA","Structural",14.814989646426
"14561","LMA","Structural",20.0236980141887
"14562","LMA","Structural",14.3523709213504
"14563","LMA","Structural",18.5510068829578
"14564","LMA","Structural",16.3978734177199
"14565","LMA","Structural",21.4156700286189
"14566","LMA","Structural",17.6133890547373
"14567","LMA","Structural",20.5517086635253
"14568","LMA","Structural",18.5381673822481
"14569","LMA","Structural",14.8858733261754
"14570","LMA","Structural",15.7824743119836
"14571","LMA","Structural",24.4164151398159
"14572","LMA","Structural",19.5193125593986
"14573","LMA","Structural",21.288939617478
"14574","LMA","Structural",19.6668192454052
"14575","LMA","Structural",20.6369111998384
"14576","LMA","Structural",18.1084447322514
"14577","LMA","Structural",20.1817031377716
"14578","LMA","Structural",18.2448679782652
"14579","LMA","Structural",16.9654732889442
"14580","LMA","Structural",14.6039873883851
"14581","LMA","Structural",18.4981625915273
"14582","LMA","Structural",18.910297657943
"14583","LMA","Structural",15.0232441536865
"14584","LMA","Structural",20.2184042994257
"14585","LMA","Structural",14.7702601474485
"14586","LMA","Structural",15.127341304119
"14587","LMA","Structural",15.9744098878271
"14588","LMA","Structural",17.6401126735448
"14589","LMA","Structural",17.7664676800112
"14590","LMA","Structural",13.6168760674673
"14591","LMA","Structural",17.3594089486816
"14592","LMA","Structural",20.5822494487772
"14593","LMA","Structural",17.1250911114307
"14594","LMA","Structural",15.3887400994575
"14595","LMA","Structural",21.3846544191724
"14596","LMA","Structural",20.023628452206
"14597","LMA","Structural",23.5605326851304
"14598","LMA","Structural",28.033420916787
"14599","LMA","Structural",14.9716390617106
"14600","LMA","Structural",17.9427206958824
"14601","LMA","Structural",21.2956083850072
"14602","LMA","Structural",18.4432258119654
"14603","LMA","Structural",22.5989587402959
"14604","LMA","Structural",21.726471097253
"14605","LMA","Structural",15.7165499984384
"14606","LMA","Structural",20.1754172667686
"14607","LMA","Structural",17.6854946640785
"14608","LMA","Structural",21.392911794164
"14609","LMA","Structural",16.5833378405197
"14610","LMA","Structural",19.6717580700039
"14611","LMA","Structural",18.0706836907117
"14612","LMA","Structural",18.1595930018597
"14613","LMA","Structural",16.4133787299412
"14614","LMA","Structural",17.7559492104942
"14615","LMA","Structural",14.0003208362413
"14616","LMA","Structural",19.5097458776504
"14617","LMA","Structural",19.9688544440684
"14618","LMA","Structural",22.6036822655953
"14619","LMA","Structural",14.5381831669099
"14620","LMA","Structural",20.9405134506282
"14621","LMA","Structural",15.9191935538901
"14622","LMA","Structural",20.1622052378884
"14623","LMA","Structural",18.286441297018
"14624","LMA","Structural",14.922948154438
"14625","LMA","Structural",20.697042345245
"14626","LMA","Structural",16.1917017197181
"14627","LMA","Structural",16.8884560011508
"14628","LMA","Structural",19.6093972822013
"14629","LMA","Structural",18.7107993425922
"14630","LMA","Structural",21.4252987314256
"14631","LMA","Structural",20.3363042213998
"14632","LMA","Structural",18.7069571186251
"14633","LMA","Structural",21.0861253038206
"14634","LMA","Structural",27.0280023361412
"14635","LMA","Structural",21.8226850374799
"14636","LMA","Structural",15.5875238062368
"14637","LMA","Structural",13.4065800112631
"14638","LMA","Structural",20.3445455752953
"14639","LMA","Structural",22.4529564443631
"14640","LMA","Structural",18.3414218436565
"14641","LMA","Structural",17.8889460534812
"14642","LMA","Structural",18.1510581182168
